#id: 1502934799
#name: H.sapiens - Whole organism (Integrated)
#score: 25.3
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM, Interaction consistency score: 25.3, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 99
#publication_year: 2021
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
4439294	9606.ENSP00000319622	0.734
4439583	9606.ENSP00000323183	0.734
4439651	9606.ENSP00000323927	0.734
4443661	9606.ENSP00000360116	0.734
4444908	9606.ENSP00000366827	0.733
4437286	9606.ENSP00000296473	0.732
4445823	9606.ENSP00000373700	0.732
4441113	9606.ENSP00000341071	0.732
4446153	9606.ENSP00000377086	0.732
4449500	9606.ENSP00000429344	0.731
4449598	9606.ENSP00000431719	0.73
4439831	9606.ENSP00000326247	0.73
4448972	9606.ENSP00000418593	0.729
4439003	9606.ENSP00000315557	0.729
4439129	9606.ENSP00000317431	0.729
4448542	9606.ENSP00000410198	0.728
4444770	9606.ENSP00000365899	0.728
4443930	9606.ENSP00000361473	0.728
4432758	9606.ENSP00000194530	0.727
4447892	9606.ENSP00000395474	0.726
4432810	9606.ENSP00000205143	0.726
4445037	9606.ENSP00000367570	0.726
4433391	9606.ENSP00000227507	0.725
4441672	9606.ENSP00000346955	0.725
4434361	9606.ENSP00000254488	0.725
4451562	9606.ENSP00000481103	0.724
4445611	9606.ENSP00000371307	0.724
4449283	9606.ENSP00000424226	0.724
4448237	9606.ENSP00000402537	0.724
4446812	9606.ENSP00000381473	0.723
4444468	9606.ENSP00000364013	0.722
4434909	9606.ENSP00000261596	0.722
4440977	9606.ENSP00000339692	0.721
4451461	9606.ENSP00000480218	0.721
4444197	9606.ENSP00000362590	0.721
4440242	9606.ENSP00000331258	0.721
4445485	9606.ENSP00000370408	0.72
4432705	9606.ENSP00000168712	0.72
4435032	9606.ENSP00000262210	0.72
4450159	9606.ENSP00000445418	0.719
4445777	9606.ENSP00000373301	0.719
4439378	9606.ENSP00000320566	0.718
4440624	9606.ENSP00000335008	0.718
4444193	9606.ENSP00000362574	0.718
4446293	9606.ENSP00000378118	0.718
4451101	9606.ENSP00000474388	0.717
4451096	9606.ENSP00000474204	0.717
4450777	9606.ENSP00000465517	0.717
4446825	9606.ENSP00000381542	0.716
4436046	9606.ENSP00000272847	0.716
4438918	9606.ENSP00000314173	0.716
4434144	9606.ENSP00000250896	0.716
4447461	9606.ENSP00000387027	0.715
4443552	9606.ENSP00000359526	0.715
4438730	9606.ENSP00000311827	0.715
4436292	9606.ENSP00000278520	0.715
4443007	9606.ENSP00000356985	0.715
4436140	9606.ENSP00000274507	0.714
4446241	9606.ENSP00000377769	0.714
4451783	9606.ENSP00000483521	0.713
4441560	9606.ENSP00000345826	0.713
4447569	9606.ENSP00000388825	0.713
4451286	9606.ENSP00000478305	0.713
4435813	9606.ENSP00000268164	0.713
4450930	9606.ENSP00000469836	0.713
4436151	9606.ENSP00000274643	0.712
4435175	9606.ENSP00000262971	0.712
4443908	9606.ENSP00000361338	0.712
4447687	9606.ENSP00000391299	0.711
4449249	9606.ENSP00000423463	0.711
4451793	9606.ENSP00000483621	0.711
4433651	9606.ENSP00000235372	0.71
4449358	9606.ENSP00000426290	0.71
4432565	9606.ENSP00000005995	0.71
4433771	9606.ENSP00000240335	0.71
4438907	9606.ENSP00000314036	0.709
4434356	9606.ENSP00000254336	0.709
4438295	9606.ENSP00000307183	0.709
4444826	9606.ENSP00000366288	0.709
4441215	9606.ENSP00000342019	0.709
4441747	9606.ENSP00000347712	0.709
4448300	9606.ENSP00000404079	0.709
4446880	9606.ENSP00000381981	0.708
4450545	9606.ENSP00000456782	0.708
4436968	9606.ENSP00000292450	0.708
4444041	9606.ENSP00000361932	0.708
4436017	9606.ENSP00000272322	0.708
4439008	9606.ENSP00000315614	0.707
4441864	9606.ENSP00000348828	0.707
4440334	9606.ENSP00000332164	0.707
4440889	9606.ENSP00000338673	0.707
4445685	9606.ENSP00000371835	0.707
4434389	9606.ENSP00000254846	0.706
4438108	9606.ENSP00000305204	0.706
4442072	9606.ENSP00000350716	0.706
4441650	9606.ENSP00000346697	0.706
4433480	9606.ENSP00000229769	0.706
4435112	9606.ENSP00000262622	0.706
4448793	9606.ENSP00000415579	0.706
4434214	9606.ENSP00000252229	0.705
4439749	9606.ENSP00000325285	0.705
4441024	9606.ENSP00000340243	0.704
4434433	9606.ENSP00000255416	0.704
4438297	9606.ENSP00000307197	0.703
4441575	9606.ENSP00000345997	0.703
4450964	9606.ENSP00000470555	0.703
4437120	9606.ENSP00000295108	0.703
4451221	9606.ENSP00000477596	0.703
4446369	9606.ENSP00000378516	0.702
4440584	9606.ENSP00000334650	0.702
4444203	9606.ENSP00000362616	0.702
4438153	9606.ENSP00000305696	0.702
4436646	9606.ENSP00000285871	0.702
4437018	9606.ENSP00000293502	0.701
4433366	9606.ENSP00000226319	0.701
4437948	9606.ENSP00000303246	0.701
4448973	9606.ENSP00000418648	0.701
4438789	9606.ENSP00000312455	0.701
4438652	9606.ENSP00000311035	0.701
4433248	9606.ENSP00000222725	0.701
4449014	9606.ENSP00000419124	0.701
4442156	9606.ENSP00000351539	0.7
4441392	9606.ENSP00000344140	0.7
4442508	9606.ENSP00000354633	0.7
4439480	9606.ENSP00000321848	0.7
4447106	9606.ENSP00000384334	0.699
4448314	9606.ENSP00000404236	0.699
4446524	9606.ENSP00000379566	0.698
4449342	9606.ENSP00000425996	0.698
4445894	9606.ENSP00000374552	0.698
4448771	9606.ENSP00000415090	0.698
4436260	9606.ENSP00000277541	0.698
4444954	9606.ENSP00000367065	0.697
4433721	9606.ENSP00000238789	0.697
4443877	9606.ENSP00000361160	0.697
4451216	9606.ENSP00000477564	0.696
4439397	9606.ENSP00000320886	0.696
4441339	9606.ENSP00000343505	0.696
4449536	9606.ENSP00000430237	0.696
4440452	9606.ENSP00000333376	0.696
4443059	9606.ENSP00000357167	0.695
4440025	9606.ENSP00000328444	0.694
4450787	9606.ENSP00000465776	0.694
4442533	9606.ENSP00000354733	0.694
4434285	9606.ENSP00000253109	0.694
4446419	9606.ENSP00000378897	0.694
4436045	9606.ENSP00000272771	0.693
4433301	9606.ENSP00000224950	0.693
4434844	9606.ENSP00000261250	0.693
4448025	9606.ENSP00000398502	0.693
4445682	9606.ENSP00000371813	0.692
4443440	9606.ENSP00000359019	0.692
4444425	9606.ENSP00000363753	0.692
4448394	9606.ENSP00000406047	0.691
4444120	9606.ENSP00000362260	0.691
4445129	9606.ENSP00000368165	0.691
4440736	9606.ENSP00000336790	0.691
4451753	9606.ENSP00000483246	0.691
4448789	9606.ENSP00000415517	0.691
4447515	9606.ENSP00000387617	0.691
4442406	9606.ENSP00000353854	0.691
4447915	9606.ENSP00000396160	0.69
4435291	9606.ENSP00000263665	0.69
4438220	9606.ENSP00000306410	0.69
4433753	9606.ENSP00000239830	0.69
4444190	9606.ENSP00000362563	0.69
4443364	9606.ENSP00000358698	0.689
4436563	9606.ENSP00000284061	0.689
4432790	9606.ENSP00000202556	0.687
4447760	9606.ENSP00000392660	0.687
4450227	9606.ENSP00000447241	0.687
4441894	9606.ENSP00000349156	0.687
4447592	9606.ENSP00000389176	0.687
4447137	9606.ENSP00000384588	0.687
4447715	9606.ENSP00000391800	0.685
4439649	9606.ENSP00000323913	0.685
4445569	9606.ENSP00000370990	0.685
4436427	9606.ENSP00000281437	0.685
4449079	9606.ENSP00000420009	0.685
4436716	9606.ENSP00000287239	0.685
4442154	9606.ENSP00000351530	0.685
4451513	9606.ENSP00000480637	0.684
4442201	9606.ENSP00000351937	0.684
4440208	9606.ENSP00000330753	0.684
4444520	9606.ENSP00000364346	0.683
4448156	9606.ENSP00000401023	0.683
4447444	9606.ENSP00000386908	0.683
4441235	9606.ENSP00000342215	0.683
4446821	9606.ENSP00000381499	0.682
4450837	9606.ENSP00000467083	0.682
4437756	9606.ENSP00000301407	0.682
4441906	9606.ENSP00000349274	0.681
4448343	9606.ENSP00000404923	0.681
4444615	9606.ENSP00000364885	0.681
4445038	9606.ENSP00000367590	0.681
4446073	9606.ENSP00000376532	0.681
4434746	9606.ENSP00000260113	0.68
4445245	9606.ENSP00000368964	0.68
4442916	9606.ENSP00000356549	0.679
4437452	9606.ENSP00000297991	0.679
4451492	9606.ENSP00000480483	0.679
4450048	9606.ENSP00000442656	0.679
4448830	9606.ENSP00000416508	0.679
4435402	9606.ENSP00000264245	0.679
4443995	9606.ENSP00000361755	0.679
4443669	9606.ENSP00000360149	0.679
4446843	9606.ENSP00000381654	0.678
4446484	9606.ENSP00000379326	0.678
4446936	9606.ENSP00000382584	0.678
4437947	9606.ENSP00000303234	0.677
4433485	9606.ENSP00000229903	0.677
4436552	9606.ENSP00000283713	0.677
4446815	9606.ENSP00000381486	0.677
4449029	9606.ENSP00000419298	0.676
4451567	9606.ENSP00000481127	0.676
4437115	9606.ENSP00000295083	0.676
4433138	9606.ENSP00000220940	0.676
4433511	9606.ENSP00000230732	0.676
4441362	9606.ENSP00000343706	0.676
4436612	9606.ENSP00000285013	0.676
4445942	9606.ENSP00000375608	0.676
4443389	9606.ENSP00000358795	0.676
4451427	9606.ENSP00000479850	0.676
4439948	9606.ENSP00000327724	0.676
4439799	9606.ENSP00000325836	0.675
4446544	9606.ENSP00000379684	0.675
4442000	9606.ENSP00000350022	0.674
4444616	9606.ENSP00000364886	0.674
4451105	9606.ENSP00000474529	0.673
4445778	9606.ENSP00000373304	0.673
4448975	9606.ENSP00000418663	0.673
4446455	9606.ENSP00000379144	0.673
4447749	9606.ENSP00000392423	0.673
4450873	9606.ENSP00000468304	0.672
4451463	9606.ENSP00000480262	0.672
4442267	9606.ENSP00000352572	0.671
4450002	9606.ENSP00000441802	0.671
4440803	9606.ENSP00000337572	0.671
4451071	9606.ENSP00000473384	0.671
4439250	9606.ENSP00000319006	0.671
4441393	9606.ENSP00000344155	0.67
4443743	9606.ENSP00000360485	0.67
4445653	9606.ENSP00000371572	0.67
4434408	9606.ENSP00000255078	0.669
4437460	9606.ENSP00000298124	0.669
4447077	9606.ENSP00000384126	0.669
4443688	9606.ENSP00000360216	0.669
4445005	9606.ENSP00000367343	0.669
4439905	9606.ENSP00000327197	0.669
4440384	9606.ENSP00000332679	0.669
4448196	9606.ENSP00000401764	0.669
4445418	9606.ENSP00000369962	0.668
4435601	9606.ENSP00000265403	0.668
4438787	9606.ENSP00000312439	0.668
4448978	9606.ENSP00000418678	0.668
4450052	9606.ENSP00000442736	0.668
4434722	9606.ENSP00000259750	0.668
4442747	9606.ENSP00000355785	0.668
4441566	9606.ENSP00000345873	0.667
4447214	9606.ENSP00000385216	0.667
4436822	9606.ENSP00000289746	0.667
4443659	9606.ENSP00000360108	0.667
4436236	9606.ENSP00000276616	0.666
4437962	9606.ENSP00000303437	0.666
4435078	9606.ENSP00000262426	0.666
4436616	9606.ENSP00000285046	0.665
4444446	9606.ENSP00000363873	0.665
4441265	9606.ENSP00000342560	0.665
4440221	9606.ENSP00000331012	0.665
4437757	9606.ENSP00000301408	0.665
4441989	9606.ENSP00000349954	0.665
4448283	9606.ENSP00000403649	0.665
4433783	9606.ENSP00000240652	0.665
4443231	9606.ENSP00000357927	0.664
4435832	9606.ENSP00000268616	0.664
4437747	9606.ENSP00000301327	0.664
4435699	9606.ENSP00000266397	0.664
4448562	9606.ENSP00000410603	0.664
4436160	9606.ENSP00000274773	0.663
4439538	9606.ENSP00000322582	0.663
4447124	9606.ENSP00000384490	0.663
4447841	9606.ENSP00000394248	0.663
4440562	9606.ENSP00000334418	0.662
4435710	9606.ENSP00000266556	0.662
4451090	9606.ENSP00000474032	0.662
4437234	9606.ENSP00000296099	0.662
4447563	9606.ENSP00000388684	0.662
4434767	9606.ENSP00000260302	0.662
4439464	9606.ENSP00000321679	0.661
4450929	9606.ENSP00000469811	0.661
4450700	9606.ENSP00000463201	0.661
4440445	9606.ENSP00000333310	0.661
4440836	9606.ENSP00000337991	0.661
4437785	9606.ENSP00000301691	0.66
4444323	9606.ENSP00000363229	0.66
4439014	9606.ENSP00000315664	0.66
4442189	9606.ENSP00000351805	0.659
4439592	9606.ENSP00000323280	0.659
4446617	9606.ENSP00000380150	0.659
4445079	9606.ENSP00000367832	0.659
4449053	9606.ENSP00000419539	0.659
4445548	9606.ENSP00000370826	0.659
4444470	9606.ENSP00000364023	0.659
4433648	9606.ENSP00000235345	0.659
4442827	9606.ENSP00000356135	0.659
4448788	9606.ENSP00000415491	0.658
4439325	9606.ENSP00000320025	0.658
4435293	9606.ENSP00000263671	0.658
4448983	9606.ENSP00000418734	0.658
4439507	9606.ENSP00000322242	0.657
4440250	9606.ENSP00000331327	0.656
4439377	9606.ENSP00000320563	0.656
4445489	9606.ENSP00000370421	0.656
4435131	9606.ENSP00000262738	0.656
4436539	9606.ENSP00000283303	0.656
4449792	9606.ENSP00000436691	0.656
4446225	9606.ENSP00000377655	0.655
4439830	9606.ENSP00000326244	0.655
4444104	9606.ENSP00000362179	0.655
4436663	9606.ENSP00000286201	0.655
4437227	9606.ENSP00000296051	0.654
4441052	9606.ENSP00000340514	0.654
4449036	9606.ENSP00000419395	0.654
4443888	9606.ENSP00000361214	0.654
4435709	9606.ENSP00000266546	0.653
4435428	9606.ENSP00000264399	0.653
4435059	9606.ENSP00000262320	0.653
4438501	9606.ENSP00000309439	0.653
4443876	9606.ENSP00000361158	0.653
4434357	9606.ENSP00000254337	0.653
4437788	9606.ENSP00000301727	0.653
4438226	9606.ENSP00000306490	0.653
4440848	9606.ENSP00000338165	0.652
4444500	9606.ENSP00000364219	0.652
4442823	9606.ENSP00000356125	0.652
4445417	9606.ENSP00000369960	0.652
4446548	9606.ENSP00000379701	0.651
4445505	9606.ENSP00000370532	0.651
4438358	9606.ENSP00000307822	0.651
4440884	9606.ENSP00000338627	0.651
4434611	9606.ENSP00000258214	0.651
4446471	9606.ENSP00000379226	0.65
4445052	9606.ENSP00000367686	0.65
4445151	9606.ENSP00000368318	0.65
4439870	9606.ENSP00000326693	0.65
4451084	9606.ENSP00000473871	0.65
4442878	9606.ENSP00000356389	0.65
4443822	9606.ENSP00000360899	0.649
4444594	9606.ENSP00000364765	0.649
4446816	9606.ENSP00000381488	0.649
4447029	9606.ENSP00000383594	0.648
4435838	9606.ENSP00000268676	0.648
4434721	9606.ENSP00000259746	0.648
4436934	9606.ENSP00000291759	0.648
4444674	9606.ENSP00000365255	0.648
4446020	9606.ENSP00000376246	0.648
4447433	9606.ENSP00000386845	0.648
4440793	9606.ENSP00000337452	0.647
4445501	9606.ENSP00000370521	0.646
4445212	9606.ENSP00000368759	0.646
4439723	9606.ENSP00000324857	0.646
4434129	9606.ENSP00000250405	0.646
4448583	9606.ENSP00000410943	0.645
4437149	9606.ENSP00000295400	0.645
4448436	9606.ENSP00000406970	0.645
4441945	9606.ENSP00000349577	0.645
4442568	9606.ENSP00000354910	0.645
4439200	9606.ENSP00000318373	0.644
4440274	9606.ENSP00000331581	0.644
4435812	9606.ENSP00000268154	0.644
4440293	9606.ENSP00000331741	0.644
4449795	9606.ENSP00000436768	0.644
4443737	9606.ENSP00000360455	0.644
4444611	9606.ENSP00000364859	0.644
4449578	9606.ENSP00000431186	0.644
4440879	9606.ENSP00000338572	0.643
4447449	9606.ENSP00000386928	0.643
4442696	9606.ENSP00000355533	0.643
4434304	9606.ENSP00000253401	0.643
4450069	9606.ENSP00000443168	0.643
4445772	9606.ENSP00000373272	0.642
4433715	9606.ENSP00000238667	0.642
4440837	9606.ENSP00000337998	0.641
4432719	9606.ENSP00000174618	0.641
4440940	9606.ENSP00000339260	0.641
4450066	9606.ENSP00000443113	0.641
4441270	9606.ENSP00000342626	0.641
4439790	9606.ENSP00000325738	0.641
4451271	9606.ENSP00000478104	0.64
4438231	9606.ENSP00000306523	0.64
4438875	9606.ENSP00000313681	0.64
4449362	9606.ENSP00000426387	0.64
4441809	9606.ENSP00000348206	0.64
4438204	9606.ENSP00000306245	0.64
4441491	9606.ENSP00000345133	0.64
4437418	9606.ENSP00000297562	0.639
4440369	9606.ENSP00000332530	0.639
4438632	9606.ENSP00000310796	0.639
4433149	9606.ENSP00000221307	0.639
4450603	9606.ENSP00000458715	0.639
4443380	9606.ENSP00000358762	0.639
4434244	9606.ENSP00000252660	0.639
4449932	9606.ENSP00000440167	0.639
4447363	9606.ENSP00000386348	0.638
4447419	9606.ENSP00000386764	0.638
4450499	9606.ENSP00000455298	0.638
4448886	9606.ENSP00000417289	0.638
4443653	9606.ENSP00000360058	0.638
4441638	9606.ENSP00000346599	0.638
4440066	9606.ENSP00000328998	0.638
4439442	9606.ENSP00000321419	0.637
4439015	9606.ENSP00000315680	0.637
4447895	9606.ENSP00000395538	0.637
4434462	9606.ENSP00000256186	0.637
4446654	9606.ENSP00000380379	0.637
4435030	9606.ENSP00000262207	0.637
4447084	9606.ENSP00000384183	0.637
4444699	9606.ENSP00000365433	0.637
4444941	9606.ENSP00000367013	0.637
4439563	9606.ENSP00000322898	0.636
4441394	9606.ENSP00000344162	0.636
4450114	9606.ENSP00000444339	0.636
4440233	9606.ENSP00000331152	0.635
4447829	9606.ENSP00000393987	0.635
4448948	9606.ENSP00000418081	0.634
4439506	9606.ENSP00000322238	0.634
4440061	9606.ENSP00000328938	0.634
4436836	9606.ENSP00000290079	0.634
4446995	9606.ENSP00000383185	0.634
4433930	9606.ENSP00000245414	0.634
4442238	9606.ENSP00000352295	0.634
4443162	9606.ENSP00000357714	0.634
4446019	9606.ENSP00000376227	0.634
4444836	9606.ENSP00000366347	0.634
4442269	9606.ENSP00000352601	0.634
4441902	9606.ENSP00000349244	0.633
4443029	9606.ENSP00000357068	0.633
4446641	9606.ENSP00000380310	0.633
4447165	9606.ENSP00000384823	0.633
4434399	9606.ENSP00000254958	0.633
4445952	9606.ENSP00000375682	0.632
4450498	9606.ENSP00000455265	0.632
4438170	9606.ENSP00000305892	0.632
4438662	9606.ENSP00000311184	0.632
4446314	9606.ENSP00000378235	0.632
4448870	9606.ENSP00000417161	0.632
4438451	9606.ENSP00000308815	0.632
4440094	9606.ENSP00000329353	0.632
4440137	9606.ENSP00000329904	0.631
4450637	9606.ENSP00000460850	0.631
4438254	9606.ENSP00000306772	0.631
4450703	9606.ENSP00000463245	0.631
4435305	9606.ENSP00000263726	0.631
4435607	9606.ENSP00000265440	0.631
4446694	9606.ENSP00000380666	0.63
4438675	9606.ENSP00000311318	0.63
4442637	9606.ENSP00000355245	0.63
4434997	9606.ENSP00000262041	0.63
4442128	9606.ENSP00000351310	0.63
4434583	9606.ENSP00000257905	0.63
4447646	9606.ENSP00000390158	0.629
4432693	9606.ENSP00000164227	0.629
4432669	9606.ENSP00000156626	0.629
4436479	9606.ENSP00000282282	0.629
4438705	9606.ENSP00000311538	0.629
4446570	9606.ENSP00000379842	0.629
4449483	9606.ENSP00000429022	0.629
4450653	9606.ENSP00000461785	0.628
4450131	9606.ENSP00000444788	0.628
4446016	9606.ENSP00000376204	0.628
4432781	9606.ENSP00000200557	0.628
4436941	9606.ENSP00000291934	0.628
4441843	9606.ENSP00000348564	0.628
4442926	9606.ENSP00000356587	0.627
4433501	9606.ENSP00000230381	0.627
4437831	9606.ENSP00000302177	0.627
4441429	9606.ENSP00000344468	0.626
4434258	9606.ENSP00000252826	0.626
4443834	9606.ENSP00000360968	0.626
4451867	9606.ENSP00000484615	0.626
4450937	9606.ENSP00000469981	0.626
4442478	9606.ENSP00000354501	0.626
4444761	9606.ENSP00000365840	0.625
4448561	9606.ENSP00000410584	0.625
4438143	9606.ENSP00000305632	0.625
4436633	9606.ENSP00000285407	0.625
4448022	9606.ENSP00000398454	0.625
4442424	9606.ENSP00000354053	0.625
4444421	9606.ENSP00000363727	0.624
4443897	9606.ENSP00000361278	0.624
4444871	9606.ENSP00000366528	0.624
4445805	9606.ENSP00000373570	0.624
4435256	9606.ENSP00000263388	0.624
4436931	9606.ENSP00000291707	0.624
4451323	9606.ENSP00000478699	0.624
4433633	9606.ENSP00000234488	0.624
4444562	9606.ENSP00000364591	0.624
4447239	9606.ENSP00000385480	0.624
4434170	9606.ENSP00000251372	0.623
4434180	9606.ENSP00000251566	0.623
4445566	9606.ENSP00000370981	0.622
4445300	9606.ENSP00000369320	0.622
4444230	9606.ENSP00000362734	0.622
4440203	9606.ENSP00000330696	0.622
4445706	9606.ENSP00000372056	0.622
4435796	9606.ENSP00000267984	0.622
4433075	9606.ENSP00000219271	0.622
4443054	9606.ENSP00000357150	0.622
4443431	9606.ENSP00000358966	0.621
4433652	9606.ENSP00000235382	0.621
4451053	9606.ENSP00000473036	0.621
4440854	9606.ENSP00000338217	0.621
4434607	9606.ENSP00000258173	0.621
4445261	9606.ENSP00000369027	0.62
4451522	9606.ENSP00000480763	0.62
4451740	9606.ENSP00000483077	0.62
4434875	9606.ENSP00000261434	0.62
4433053	9606.ENSP00000218436	0.62
4438608	9606.ENSP00000310593	0.62
4438408	9606.ENSP00000308368	0.619
4436935	9606.ENSP00000291823	0.619
4442769	9606.ENSP00000355904	0.619
4438071	9606.ENSP00000304713	0.618
4433422	9606.ENSP00000228644	0.618
4436446	9606.ENSP00000281806	0.618
4440651	9606.ENSP00000335229	0.618
4441850	9606.ENSP00000348639	0.618
4450972	9606.ENSP00000470813	0.618
4448408	9606.ENSP00000406261	0.618
4450113	9606.ENSP00000444278	0.617
4447572	9606.ENSP00000388878	0.617
4447014	9606.ENSP00000383376	0.617
4437771	9606.ENSP00000301529	0.617
4444176	9606.ENSP00000362485	0.617
4445426	9606.ENSP00000369996	0.617
4449588	9606.ENSP00000431404	0.617
4433249	9606.ENSP00000222726	0.616
4440260	9606.ENSP00000331465	0.615
4438387	9606.ENSP00000308122	0.615
4441412	9606.ENSP00000344299	0.615
4449836	9606.ENSP00000437812	0.615
4448145	9606.ENSP00000400892	0.614
4438181	9606.ENSP00000305976	0.614
4451764	9606.ENSP00000483356	0.614
4451024	9606.ENSP00000472305	0.614
4446462	9606.ENSP00000379183	0.614
4437316	9606.ENSP00000296632	0.613
4444558	9606.ENSP00000364579	0.613
4433699	9606.ENSP00000238044	0.613
4444682	9606.ENSP00000365301	0.613
4440167	9606.ENSP00000330264	0.613
4441285	9606.ENSP00000342836	0.613
4450495	9606.ENSP00000455169	0.613
4434127	9606.ENSP00000250351	0.613
4443353	9606.ENSP00000358582	0.612
4437650	9606.ENSP00000300184	0.611
4432644	9606.ENSP00000064571	0.611
4445919	9606.ENSP00000375151	0.611
4450385	9606.ENSP00000452126	0.611
4442799	9606.ENSP00000356033	0.611
4451373	9606.ENSP00000479248	0.61
4448522	9606.ENSP00000409652	0.61
4435042	9606.ENSP00000262262	0.61
4433100	9606.ENSP00000219689	0.61
4450155	9606.ENSP00000445366	0.609
4437128	9606.ENSP00000295171	0.609
4446272	9606.ENSP00000377948	0.609
4447912	9606.ENSP00000396068	0.609
4443710	9606.ENSP00000360310	0.609
4432953	9606.ENSP00000216373	0.608
4437329	9606.ENSP00000296736	0.608
4450275	9606.ENSP00000449079	0.608
4440026	9606.ENSP00000328472	0.608
4434048	9606.ENSP00000248121	0.608
4434291	9606.ENSP00000253193	0.608
4450608	9606.ENSP00000458832	0.608
4443639	9606.ENSP00000359982	0.607
4443180	9606.ENSP00000357764	0.607
4451693	9606.ENSP00000482579	0.607
4435643	9606.ENSP00000265742	0.607
4435846	9606.ENSP00000268719	0.606
4441707	9606.ENSP00000347322	0.606
4436781	9606.ENSP00000288680	0.606
4444643	9606.ENSP00000365024	0.606
4450687	9606.ENSP00000463024	0.606
4442687	9606.ENSP00000355499	0.606
4438904	9606.ENSP00000314023	0.606
4437963	9606.ENSP00000303452	0.606
4437703	9606.ENSP00000300952	0.606
4437486	9606.ENSP00000298352	0.605
4451318	9606.ENSP00000478639	0.605
4446091	9606.ENSP00000376658	0.605
4444369	9606.ENSP00000363436	0.605
4443898	9606.ENSP00000361281	0.605
4433735	9606.ENSP00000239231	0.605
4435719	9606.ENSP00000266671	0.605
4433716	9606.ENSP00000238682	0.604
4444444	9606.ENSP00000363868	0.604
4444996	9606.ENSP00000367301	0.604
4439295	9606.ENSP00000319623	0.604
4434143	9606.ENSP00000250894	0.604
4438510	9606.ENSP00000309521	0.603
4447256	9606.ENSP00000385689	0.603
4445927	9606.ENSP00000375267	0.603
4441749	9606.ENSP00000347716	0.603
4445124	9606.ENSP00000368135	0.603
4444743	9606.ENSP00000365714	0.602
4443141	9606.ENSP00000357637	0.602
4443505	9606.ENSP00000359357	0.602
4433405	9606.ENSP00000228280	0.602
4433994	9606.ENSP00000246672	0.601
4443275	9606.ENSP00000358207	0.601
4436133	9606.ENSP00000274432	0.601
4442629	9606.ENSP00000355205	0.601
4446485	9606.ENSP00000379329	0.601
4447897	9606.ENSP00000395587	0.601
4451548	9606.ENSP00000480998	0.601
4443619	9606.ENSP00000359829	0.601
4442917	9606.ENSP00000356560	0.601
4436348	9606.ENSP00000279488	0.601
4450675	9606.ENSP00000462664	0.601
4441883	9606.ENSP00000349022	0.601
4435597	9606.ENSP00000265381	0.6
4446244	9606.ENSP00000377779	0.6
4445258	9606.ENSP00000369009	0.6
4435401	9606.ENSP00000264234	0.599
4448338	9606.ENSP00000404843	0.599
4451788	9606.ENSP00000483552	0.599
4447113	9606.ENSP00000384371	0.599
4440051	9606.ENSP00000328818	0.598
4439768	9606.ENSP00000325525	0.598
4440049	9606.ENSP00000328777	0.598
4448627	9606.ENSP00000411831	0.598
4449715	9606.ENSP00000434570	0.597
4450368	9606.ENSP00000451768	0.597
4437430	9606.ENSP00000297679	0.597
4445317	9606.ENSP00000369400	0.597
4449278	9606.ENSP00000424126	0.596
4450749	9606.ENSP00000464743	0.596
4435527	9606.ENSP00000264977	0.596
4446707	9606.ENSP00000380759	0.595
4442523	9606.ENSP00000354691	0.595
4438860	9606.ENSP00000313423	0.595
4434253	9606.ENSP00000252799	0.595
4445973	9606.ENSP00000375855	0.595
4440007	9606.ENSP00000328307	0.595
4435161	9606.ENSP00000262904	0.594
4443968	9606.ENSP00000361650	0.594
4437087	9606.ENSP00000294671	0.594
4443962	9606.ENSP00000361628	0.594
4440874	9606.ENSP00000338512	0.594
4433739	9606.ENSP00000239367	0.594
4436154	9606.ENSP00000274710	0.594
4447306	9606.ENSP00000386125	0.594
4449796	9606.ENSP00000436773	0.593
4438117	9606.ENSP00000305302	0.593
4447744	9606.ENSP00000392395	0.593
4447331	9606.ENSP00000386186	0.593
4442509	9606.ENSP00000354643	0.592
4439595	9606.ENSP00000323302	0.592
4451660	9606.ENSP00000482306	0.592
4444974	9606.ENSP00000367177	0.592
4441296	9606.ENSP00000342974	0.592
4442178	9606.ENSP00000351706	0.592
4441857	9606.ENSP00000348752	0.592
4443694	9606.ENSP00000360247	0.592
4443533	9606.ENSP00000359474	0.592
4436993	9606.ENSP00000292852	0.592
4440105	9606.ENSP00000329468	0.591
4449590	9606.ENSP00000431443	0.591
4446807	9606.ENSP00000381425	0.591
4448795	9606.ENSP00000415662	0.59
4438944	9606.ENSP00000314608	0.59
4432613	9606.ENSP00000033079	0.59
4442605	9606.ENSP00000355084	0.59
4432763	9606.ENSP00000197268	0.59
4444809	9606.ENSP00000366221	0.59
4437250	9606.ENSP00000296218	0.589
4439370	9606.ENSP00000320508	0.589
4449883	9606.ENSP00000438863	0.589
4448030	9606.ENSP00000398560	0.589
4438291	9606.ENSP00000307143	0.589
4434027	9606.ENSP00000247706	0.589
4441183	9606.ENSP00000341785	0.589
4438453	9606.ENSP00000308873	0.588
4450575	9606.ENSP00000457654	0.588
4439745	9606.ENSP00000325203	0.588
4437799	9606.ENSP00000301790	0.588
4438363	9606.ENSP00000307854	0.588
4444295	9606.ENSP00000363064	0.587
